id,created_at,text,hashtag
9561375833,2010-02-24 04:35:29,"Hurricane-Like storm aims for Pennsylvania to Maine Thursday, Friday http://bit.ly/qbUK",
9060940891,2010-02-13 16:20:32,Forecast Fail: Dallas forecasters tell how they miscalled Snowstorm of the Century http://bit.ly/bxVERP,
8971959803,2010-02-11 18:26:41,"Dallas, Texas is white with snow today. Photos: http://bit.ly/dtmOPQ",
8907765780,2010-02-10 16:22:38,RT @capitalweather This is what much of the dc metro area looks like currently: http://bit.ly/cwdgSA,
8896818831,2010-02-10 10:45:05,Old Snowball: A Florida woman has kept a treasured snowball in her freezer since 1977.  http://bit.ly/5g7CyV,
8878225934,2010-02-10 00:24:05,Snoverkill beginning to arrive in DC http://bit.ly/9T9gIu 25% of city's snow plows broken. http://bit.ly/cSOFIO,
8784545281,2010-02-07 23:41:28,Another snowstorm on the way - next big Mid-Atlantic storm could target Philadelphia to NYC http://bit.ly/qbUK,
8737752282,2010-02-06 21:51:13,Snowmageddon rages on: Historic totals mounting - 30 inch totals in part of the Mid-Atlantic http://bit.ly/NHbo,
8648848444,2010-02-04 21:40:31,Major Nor'easter to slam Mid-Atlantic - Blizzard warnings have been issued for south Jersey and Delaware. http://bit.ly/c7KzQ3,
8547058735,2010-02-02 15:49:31,Punxsutawney Phil predicts 6 more weeks of winter http://bit.ly/9FLsli,
8429678642,2010-01-30 23:41:02,Water main break encases woman's car in ice. http://bit.ly/9RNQmC,
8389473171,2010-01-29 23:48:27,Southeast braces for Winter Wallop as system that dumped ice and snow on the southern plains moves east. http://bit.ly/by70Sz,
8297341669,2010-01-27 22:31:12,231mph NH wind gust no longer world's fastest - beat by 253mph gust on Australia's Barrow Island during Cyclone Olivia http://bit.ly/9hfhNe,
8171354935,2010-01-25 01:09:55,Scientists create model of monster 'Frankenstorm' that could hit California someday. http://bit.ly/7fX3UN,
8077219522,2010-01-22 17:25:20,Town of Wenden in western Arizona is underwater after powerful winter storm. http://bit.ly/80xxi4,
8077176674,2010-01-22 17:24:06,New storm causes mudslides in foothill communities of Southern California. http://bit.ly/66fpqT,
7931392437,2010-01-19 03:37:52,Evacuations ordered in California as storm moves in http://bit.ly/5HDKuQ,
7534777509,2010-01-08 22:27:54,Southern U.S. residents freeze in Arctic Blast  http://bit.ly/7awPKG,
7461484250,2010-01-07 01:22:33,"The Eastern two-thirds of the U.S. is in the grips of a long-lasting spell of harsh, arctic cold. http://bit.ly/4wdfWK",
7360674137,2010-01-04 08:01:24,Peru's mountain people face fight for survival in a bitter winter http://bit.ly/4tQWD2,
7318342585,2010-01-03 02:34:36,Arctic Blast threatens oranges and other vegetation in the south. http://bit.ly/7oemRd,
6844826013,2009-12-20 00:45:15,Super Saturday Blizzard blasting New York City; Boston next says Accuweather http://bit.ly/5Af4XZ #snowpocalypse,snowpocalypse
6842877534,2009-12-19 23:26:31,"RT @TWCi: RT @Defender13: @TWCi http://twitpic.com/u8uvy - September 2009 on the left, December 19, 2009 on the right. Herndon VA #ecsnow",ecsnow
6831802974,2009-12-19 15:51:07,"Blizzard Warning for District Of Columbia, DC http://bit.ly/54iqZa",
6819801058,2009-12-19 04:28:13,50 million people in path of Winter Storm http://bit.ly/5nJdqf,
6581324446,2009-12-11 22:44:45,LED stop lights fail in Winter Weather - don't melt any of the snow or ice http://bit.ly/7LkPzD,
6520308824,2009-12-10 03:50:44,RT @offbeat Bad Idea: Girl licks pole in ten degree weather http://bit.ly/8ppBAf,
6518432031,2009-12-10 02:46:27,Snow drifts as high as 15 feet bury parts of the central U.S. http://bit.ly/64dE0f,
6442883897,2009-12-07 21:48:22,Major winter storm begins to wallop West http://bit.ly/65eNWt,
6360914115,2009-12-05 04:50:16,"Houston, Texas gets a rare early December snow. http://bit.ly/6sGBof",
5962832760,2009-11-23 01:53:16,"UK checks safety of 1,800 bridges after powerful storms http://bit.ly/7Ihrdq",
5637937337,2009-11-12 02:33:22,Bad weather blamed for blackouts that left nearly a third of Brazilians - 60 million people - in the dark. http://bit.ly/4sOCc1,
5472904647,2009-11-06 06:54:58,Cloudy with a chance of Obama - weather site uses Obama wearing different outfits to indicate weather. http://bit.ly/2lBYDZ,
5032515139,2009-10-21 01:05:01,The Weather Channel plans to start showing movies. http://bit.ly/2QKkUx,
4957099023,2009-10-18 02:13:08,Moscow mayor promises a Winter without snow. http://bit.ly/16AcZT,
4631401158,2009-10-05 16:21:38,Blowing dust closed interstate in Washington state (video) http://bit.ly/2JqaZr,
4511353129,2009-10-01 00:13:25,Video footage of tsunami in American Samoa. The tsunami hit in the middle of the harbor of the capital of Pago Pago http://bit.ly/1HvT9B,
4311855757,2009-09-23 09:21:44,Sydney hit with red dust. Passengers stranded as dust storm reduces visibility at Sydney airport. http://bit.ly/KzLQi,
4010470735,2009-09-15 18:48:12,Amazing photographs of Kansas twisters by storm chaser Jim Reed. http://bit.ly/10FP8Z,
3476438441,2009-08-22 18:36:53,Rip current fears are closing some beaches on the east coast as Hurricane Bill approaches.  http://bit.ly/4s10mA,
2891710114,2009-07-28 15:40:33,Heat wave hits Portland. High of 105 expected today. http://bit.ly/Ni2sv,
2602739800,2009-07-12 19:59:26,"26 women drown in Mumbai, India after being spooked by a bolt of lightning. http://bit.ly/700VQ",
2559778462,2009-07-10 00:42:27,NOAA forecasters say that El Nino has returned. http://bit.ly/qVBEa,
2451574947,2009-07-03 09:05:51,"Tropical rain band is slowly shifting north, likely because of a warming world. http://bit.ly/Rh27b",
2068534084,2009-06-07 21:14:49,The FAA may close 20 weather offices in air traffic control centers across the US http://bit.ly/Erj1A,
2061455641,2009-06-07 03:54:28,Tornado footage shot by Weather Channel lets you look up into the funnel of a tornado. http://bit.ly/13wTXp,
2061450282,2009-06-07 03:53:47,Western North Dakota gets a rare June snowfall. http://bit.ly/8ENhf,
1907029102,2009-05-24 23:27:51,A freak hailstorm in France has seriously damaged the current crops of winemakers in the Bordeaux region. http://bit.ly/BvlNX,
1852422713,2009-05-19 22:27:21,Amateur video of a waterspout in Louisiana. http://bit.ly/7N51C,
1813392991,2009-05-16 03:28:05,Large swath of thunderstorms tonight from the southern Plains to Michigan. http://bit.ly/D92c,
1625614893,2009-04-27 02:36:27,The Storm Prediction Center is forecasting a major severe weather outbreak today and/or tonight. http://bit.ly/mYuqg,
1531912835,2009-04-16 06:28:22,A severe drought is threatening Iraq's southern marshes - the traditional site of the biblical Garden of Eden. http://bit.ly/YSK1,
1499885149,2009-04-11 23:42:10,High winds fueled wildfires in northern Texas. Two small towns were destroyed and two people were killed. http://tr.im/iDY,
1397635449,2009-03-26 23:32:47,"New forecast estimate would raise Fargo, North Dakota flood higher than sandbags. http://tr.im/hRau",
1330301449,2009-03-15 05:04:42,@wefollow #weather #climate #forecast,weather
1313075168,2009-03-11 22:32:09,"High winds shoved ice into lakeside homes in Linwood, Michigan. http://tr.im/hgwz",
1271331989,2009-03-02 23:10:50,Galveston and parts of the Southeast Texas coast are still recovering from the devastation left by Hurricane Ike. http://tr.im/gWF1,
1266832708,2009-03-01 22:12:20,Snowstorm headed for East Coast tonight and Monday. 6-12 inches expected for some cities in the Northeast. http://tr.im/gUod,
1228160476,2009-02-19 21:25:00,Beijing blanketed by snow after China seeds clouds to beat drought. http://tr.im/gAB7,
1225794307,2009-02-19 05:44:49,Prolonged drought brings Los Angeles closer to its first water rationing in nearly two decades. http://tr.im/gz0y,
1164473560,2009-01-31 14:03:00,Australian officials fear 20 people have died as temps over 40C (104F) hit the south-east of the country. http://bit.ly/1zjdPK,
1153083771,2009-01-27 20:09:18,"8 killed by Winter storms - Ice, snow from stretch from the southern Plains to the mid-Atlantic states. http://bit.ly/10B3U",
1117014647,2009-01-14 00:09:58,Arctic front hits the Upper Midwest. Temps fall to near 40 below zero in extreme Northwest corner of Minnesota. http://is.gd/fMrQ,
1105280022,2009-01-08 21:33:12,Extremely cold temperatures in Alaska have grounded planed and disabled cars. http://is.gd/eUjm,
1057541810,2008-12-14 23:56:57,The Probability of a White Christmas - highest probabilities are in northern and mountainous areas of the country. http://bit.ly/CNu3,
1056661573,2008-12-14 11:10:40,Northeast U.S. still recovering from severe ice storm http://bit.ly/2iw8 as blizzard strikes the Dakotas. http://bit.ly/zgsd,
1050744596,2008-12-11 05:49:29,Houston gets a snow surprise - surprise flurries warm Houston hearts. http://bit.ly/a9An,
1033242112,2008-12-02 00:10:48,Floods inundate historic Venice - highest tide in 20 years brings Italian city to a virtual halt. http://bit.ly/Kudr,
1022131576,2008-11-25 04:20:57,Accuweather predicts fair Thanksgiving travel conditions for most of the country. http://bit.ly/9Q7V,
971683051,2008-10-23 07:07:55,Plains storm will develop into a big eastern storm with heavy rain for the Mid-Atlantic & New Engand states this weekend. http://is.gd/4BLC,
924137604,2008-09-17 02:36:42,Ike-related storm deaths have climbed to 47. Deaths occurred in 10 states as Ike traveled from Texas to the Midwest. http://twurl.nl/j4tuhe,
921087024,2008-09-14 15:11:36,Weakened hurricane Ike is now a a serious flood threat for the Mississippi Valley and the lower Great Lakes today. http://twurl.nl/gfgxm1,
907118338,2008-09-02 18:47:24,"Major damage from Hurricane Gustav reported across three parishes - Terrebonne, Lafourche and St. Mary http://twurl.nl/2ropzc",
895958997,2008-08-22 21:50:24,Floridians warned about the risk of raw sewage in flood waters. Health officials also concerned about West Nile. http://twurl.nl/kblahc,
893514762,2008-08-20 17:57:37,"National Weather Service statement on flooding in Brevard County, Florida: ""Historic and Hazardous Rainfall Event"" http://twurl.nl/c8prjf",
891843315,2008-08-19 05:36:18,Some tornado watches/warnings have recently been issued for parts of South Florida because of Tropical Storm Fay http://ping.fm/Goxee,
886747355,2008-08-13 21:29:11,Accuweather blogs about a potent storm system sliding up the East Coast Thursday. Heaviest storms should remain offshore http://is.gd/1qxq,
883166637,2008-08-10 10:24:05,A slow motion video of lightning. http://twurl.nl/qorzig,
877817924,2008-08-05 01:58:37,Chicago area hit by powerful storms - fans At Wrigley Field evacuated from stands to lower level concourse. http://twurl.nl/mckkv4,
877152568,2008-08-04 12:25:55,"Dallas, Texas set a record Sunday with a temp of 107 - several heat-related deaths have been recorded in the area http://twurl.nl/j1fgkb",
868537392,2008-07-25 22:34:23,"South Texas floodwaters contain ""stinging fire ants, snakes and even deadly tarantulas"" http://twurl.nl/6ck4l7",
867774753,2008-07-25 04:53:18,Four deaths have now been blamed on a weeklong heat wave in Philadelphia. http://twurl.nl/rmy52p,
860673916,2008-07-17 07:14:03,Some longrange US weather models forecast a late July heat wave for the Midwest http://twurl.nl/yjfk2a,
846968787,2008-06-30 15:46:00,"Firefighters in California are now battling over 1,400 different blazes. http://twurl.nl/7vynqa",
844378872,2008-06-26 19:34:05,New Midwest storms may force residents to wait even longer to return to homes. http://twurl.nl/sy14qr,
840583517,2008-06-22 00:00:32,California heat wave continues into the weekend. San Fernando Valley temps could reach 113. http://twurl.nl/1plf8q,
839074460,2008-06-19 23:47:15,The Mississippi River has surged over nearly a dozen levees in the St. Louis area and flooded vast areas of farmland http://twurl.nl/7y2klw,
836539544,2008-06-17 03:47:53,MSNBC has an interactive map that shows the swollen Midwest rivers and how they compare to past floods. http://twurl.nl/m0ymqp,
832577736,2008-06-11 23:34:13,Iowans are shoring up levees as flood waters move toward the Mississippi River. http://twurl.nl/7hqi6h,
829434532,2008-06-07 23:56:55,Northeast bakes in heat wave. Some power outages reported in Northern Virginia. http://twurl.nl/nqodvq,
820261990,2008-05-26 15:57:58,More severe weather is expected over parts of the central and southern plains later today and tonight. http://twurl.nl/3dhfc4,
820261326,2008-05-26 15:57:06,Tornaodes kill eight people in Iowa and Minnesota http://twurl.nl/loo6tu,
818540132,2008-05-23 18:48:48,"Mile-wide tornado hits Windsor, Weld County in Colorado - at least 1 fatality reported. http://twurl.nl/4qqpyi",
808367405,2008-05-11 02:20:16,29 tornado reports so far today including 3 with fatalities in Oklahoma and Missouri. http://twurl.nl/qc1ykq,
802236158,2008-05-02 22:45:55,34 tornado reports already today. Fatalities reported with Arkansas tornado. http://tinyurl.com/yo97ld,
801510347,2008-05-01 22:23:26,"The Storm Prediction Center also has two days of moderate risk of severe weather for the plains, midwest and south http://is.gd/b7l",
801509650,2008-05-01 22:22:06,Storm system intensifying over the Plains is expected to generate severe weather today and tomorrow http://twurl.nl/qaxx0v,
799124167,2008-04-29 00:07:50,Tornadoes destroy multiple buildings in Virginia. 1 killed and 200+ injuries reported. http://twurl.nl/cw6nfa,
799021162,2008-04-28 21:10:20,Heat fueling fires in Southern California - evacuations in foothills above Sierra Madre and Arcadia http://tinyurl.com/4dejcz,
795218494,2008-04-23 15:59:15,Storm Prediction Center says there is moderate risk for severe weather in western north Texas and southern Oklahoma. http://twurl.nl/awmhj7,
786033847,2008-04-09 21:18:30,A Particularly Dangerous Situation (PDS) Tornado Watch has been issued for pats of Southern OK and North TX http://tinyurl.com/5r5xrw,
785941389,2008-04-09 18:37:25,A Particularly Dangerous Situation (PDS) Tornado Watch has been issued for parts of central and nw texas http://tinyurl.com/5bqbml,
785374464,2008-04-08 22:32:54,The SPC is forecasting a moderate risk of severe weather for parts of Southern OK and Northern TX on Wednesday http://tinyurl.com/ld4lh,
782339800,2008-04-03 19:17:01,"The SPC says there is a moderate risk of severe storms today in North TX, Southern OK and Western AR http://tinyurl.com/bar6",
773508929,2008-03-18 19:37:42,"PDS (Particularly Dangerous Situation) Watches up for parts of Texas, Arkansas and Louisiana http://tinyurl.com/4kg4s",
772934855,2008-03-17 18:05:25,Storm Prediction Center: Moderate risk of severe storms in parts of Texas today http://tinyurl.com/bar6,
772088605,2008-03-15 20:50:14,"PDS (PARTICULARLY DANGEROUS SITUATION) Tornado Watch has been issued for parts of Georgia, SC and NC http://tinyurl.com/2m7of9",
772075644,2008-03-15 20:05:08,8 tornadoes already today says SPC http://tinyurl.com/yo97ld More occurring in Southeast http://kamala.cod.edu/svr/,
771784991,2008-03-15 02:48:37,Possible tornado causes damage in downtown Atlanta http://tinyurl.com/2vvlvr  via @newsalert,
770656239,2008-03-13 00:47:48,2008's tornado tally is off to a really fast start http://tinyurl.com/2onh8d,
769389875,2008-03-10 16:37:12,Columbus and other parts of Ohio digging after 20-inches of snow http://tinyurl.com/38r9lj,
766139599,2008-03-03 17:42:30,"Moderate risk for severe weather and tornadoes today in South. Watches already up in AR, LA http://www.spc.noaa.gov",
765084004,2008-03-01 01:08:56,"China is trying to manipulate the weather for the 2008 Olympics - 11,000 artillery guns, rockets being used http://tinyurl.com/23e5ey",
718034702,2008-02-16 00:33:23,"1 billion gallons of contaminated water is trapped in a tunnel in the mountains above Leadville, Colorado http://tinyurl.com/yqd4sj",
688164072,2008-02-07 19:59:48,Heavy snow wrecks travel plans in Chicago - 100s stranded http://tinyurl.com/3bzujq,
682746792,2008-02-06 06:55:41,"Tornadoes kill 23 in the Southeast.  Tornado watches still out early this morning in LA, AL http://www.spc.noaa.gov/",
682207882,2008-02-06 02:55:09,"Deadly twisters strike Arkansas and Tennessee - deaths, injuries and missing people reported http://tinyurl.com/ysfv6q via @newsalert",
661249372,2008-01-30 23:39:34,This January is set to be 1st January in 75 years that New York City has no snow http://tinyurl.com/367v8k,
575041062,2008-01-08 09:51:58,Rare January tornadoes hit Midwest. 2 killed in Missouri http://tinyurl.com/ywcls5,
568660302,2008-01-06 16:17:39,"Hundreds of thousands still without power in Calif., Ore., Nev. following Winter storms http://tinyurl.com/ys3kno",
554079622,2008-01-02 04:50:49,@tweetgift @epeep hat to keep your head warm this Winter,
548029792,2007-12-31 02:30:43,The AP lists some of the many weird weather events of 2007 http://tinyurl.com/27ofnm,
520303272,2007-12-21 07:06:16,U.S. Drought Outlook forecasts drought to continue in the Southeast from Alabama to the Carolinas. http://tinyurl.com/36aesg,
491684112,2007-12-11 23:07:48,Ice Storms of 07: Nearly 1 million without power. O'hare flights canceled. 23 deaths.http://tinyurl.com/2kvb58 via @newsalert,
466553692,2007-12-03 21:31:40,"Northeast storm creates treacherous driving conditions with rain, sleet and snow. 14 killed http://tinyurl.com/2vsbve",
443231552,2007-11-25 22:15:37,The number of weather disasters has quadrupled over the past 20 years. http://tinyurl.com/34q98j,
430640982,2007-11-21 00:58:49,Bad weather expected over Thanksgiving - could wreak havoc with holiday air travel http://tinyurl.com/2qafc4,
418882432,2007-11-16 09:14:47,Storm brings about an inch of rain to drought stricken Georgia but its not nearly enough http://tinyurl.com/3x83du,
399348112,2007-11-08 23:06:08,Severe flood warnings issued for England's east coast http://tinyurl.com/2rrszj,
395779092,2007-11-07 17:22:33,South Florida headed for increased water restrictions http://tinyurl.com/3yr8zw,
386374722,2007-11-03 23:16:06,New England getting battered by remnants of Hurricane Noel. Gusts along NE coast could reach 70mph http://tinyurl.com/2xern7,
384110562,2007-11-02 20:34:51,"An estimated 900,000 people affected by massive flooding in Mexico http://tinyurl.com/3dc5au",
382184192,2007-11-02 03:27:01,Small Tennessee town has run completely out of water http://tinyurl.com/398qk7,
355725212,2007-10-22 22:10:24,Southern California Wildfire resources: http://tinyurl.com/2oe3br,
355320352,2007-10-22 18:45:05,"Wildfires force nearly 250,000 people to evacuate in San Diego County. http://tinyurl.com/3dnt3a",
349507582,2007-10-20 05:18:32,Atlanta has no backup plan if its faucets run dry. http://tinyurl.com/yvsepe,
341556262,2007-10-17 04:54:01,Extremely dry conditions in U.S. southwest and southeast causing dust storms and drying out lakes. http://tinyurl.com/2r5mqv,
334277202,2007-10-14 03:52:42,SoCal to ration water. Hike water prices for homeowners in 2009 http://tinyurl.com/32gaxz,
319691972,2007-10-08 07:10:26,Chicago Marathon called off because of heat wave. 350 to hospital. 1 dead. http://tinyurl.com/2j6fbc,
313562882,2007-10-05 06:36:13,The Weather Channel's Stu Ostro explains El Nino and La Nina http://tinyurl.com/2wqlvh,
297992572,2007-09-28 02:42:05,International Herald Tribune says China is running out of water. http://tinyurl.com/2wslom,
295465802,2007-09-26 23:41:02,"Uganda hospital is swamped by flood waters. Ethiopia, Niger also see flooding. http://tinyurl.com/2mwk3z",
293318952,2007-09-26 00:39:00,"Residents of Cameron, La. still in trailers two years after Rita http://tinyurl.com/2yxsvw",
285524712,2007-09-22 06:03:44,"Dr. Greg Forbes blogs about the ""second season"" of tornadoes that occurs often in November http://tinyurl.com/389tnm",
283270002,2007-09-21 06:12:36,Africa reeling from Summer floods. Hundreds of thousands in 17 nations displaced. http://tinyurl.com/3arht8,
275163472,2007-09-17 20:51:30,Florida twister damages about 150 homes after starting out as a water spout http://tinyurl.com/39cmhv,
264944922,2007-09-13 01:21:15,No Pretty Fall Colors: Alabama drought may turn blazing fall leaves to brown http://tinyurl.com/32zjkx,
260415972,2007-09-11 04:57:23,"Wind spreads smoke from California wildfires. Health alerts in San Francisco, San Joaquin http://tinyurl.com/3bp6bm",
255971052,2007-09-09 04:24:18,Tropical Storm Gabrielle is expected to impact the North Carolina Outer Banks on Sunday. http://tinyurl.com/9nzqx,
254170452,2007-09-08 04:24:41,California finally cooling after 8 of triple-digit temps. 28 deaths are being blamed on the heat wave. http://tinyurl.com/2sj8xl,
251820972,2007-09-07 02:43:23,"No more drought for Australia. It's now considered a ""permanent dry"" http://tinyurl.com/2k3o8l",
249835482,2007-09-05 22:07:01,25 dead from Southern California heat wave the L.A. Times reports http://tinyurl.com/2rxape,
241673692,2007-09-01 23:09:36,Heat Wave in Southern California for Labor Day weekend http://tinyurl.com/yohf2j,
234061552,2007-08-29 05:47:11,Plains and Upper Midwest getting pounded by more storms http://tinyurl.com/2vtva7,
230595762,2007-08-27 16:55:13,People still trapped from deadly fires in Greece. 60 reported dead. http://tinyurl.com/39ov4f,
222856482,2007-08-23 16:50:32,Serious flooding in Ohio. 700 homes were severely damaged or destroyed. http://tinyurl.com/2wzc3j,
219031002,2007-08-22 00:36:29,"22 killed in Midwest flooding. Gays Mills, a town of 640 people in Wisconsin, was mostly underwater Sunday. http://tinyurl.com/2mnh6g",
210087282,2007-08-17 00:00:15,Japan is also sweltering in record heat. 13th deaths blamed there on the heat. http://urltea.com/18pn,
210077612,2007-08-16 23:51:44,33 dead now in the Southern U.S. from lingering heat wave http://urltea.com/18m2,
209680322,2007-08-16 18:52:00,7 dead in Memphis heat wave http://urltea.com/18m2,
200806622,2007-08-11 23:41:41,Drought in the Southeast is fueling record temperatures. Three cities break records with temps of 105+ degrees http://howtoweb.com/z/t35,
194923642,2007-08-08 23:05:25,National Weather Service confirms that Brooklyn received its first-ever tornado this morning - an F2. http://urltea.com/16dl,
194259882,2007-08-08 16:00:49,3 deaths so far is U.S. heat wave that stretches from the Midwest to the East Coast http://urltea.com/168m,
194258292,2007-08-08 16:00:08,Flooding from heavy rain causes transit meltdown in New York City http://urltea.com/168l,
190494562,2007-08-06 21:20:51,Southeast Asia dealing with horrendous flooding. More than one million families were affected by flooding. http://urltea.com/15kz,
190492102,2007-08-06 21:19:14,Montana declares state of emergency because of several large wildfires http://urltea.com/15ky,
186635082,2007-08-04 16:52:08,Southeast Asian floods displace millions. Hospitals full of people sickened by waterborne disease http://tinyurl.com/3du2qs,
173368002,2007-07-28 18:06:57,Texas declared drought-free for the first time in a decade http://urltea.com/131h,
164383192,2007-07-23 18:08:10,Photo gallery of flooding in England http://tinyurl.com/yuffwt,
164377982,2007-07-23 18:04:32,"Britain's floods worse in Modern History. 10,000+ now lack water and electricity. http://tinyurl.com/2vgwzn",
158700622,2007-07-20 03:40:49,Level five fire danger out west. Resources are being stretched thin. http://tinyurl.com/2yn2yt,
148349942,2007-07-13 15:04:04,Last year's California heat wave may have killed hundreds http://tinyurl.com/3288ar,
142385632,2007-07-10 04:15:10,Heat wave reaches the Northeast. NYC opens hundreds of cooling centers http://www.msnbc.msn.com/id/19683501/,
136286072,2007-07-05 23:20:50,Heat wave continues for  U.S. West http://tinyurl.com/2pmagv,
134736952,2007-07-05 00:19:59,Severe weather and hailstones pound London http://tinyurl.com/2ee2ph,
132677672,2007-07-03 17:21:14,"42,000 gallons of thick crude oil mixes with flood water to turn Kansas town slimy. http://tinyurl.com/3drxt2",
131402592,2007-07-02 23:15:33,The Heat is On: Excessive heat warning issued for Las Vegas - 112 to 116 degrees expected. http://tinyurl.com/2t9sfn,
131273522,2007-07-02 21:24:12,"Flooding forces evacuation of Osawatomie, a small town in eastern Kansas http://tinyurl.com/36k6cr",
125256292,2007-06-28 22:04:54,11 people die in Texas floods. More rain expected over the July 4th holiday http://tinyurl.com/2ye6ro,
123310812,2007-06-27 16:58:46,Storms pound Chicago. More on the way. http://tinyurl.com/2okup5,
123309412,2007-06-27 16:57:32,Parts of texas get more than a foot of rain http://tinyurl.com/2y6c5g,
122047312,2007-06-26 22:30:32,Serious floods in Britain put stress on dams http://tinyurl.com/2r745t,
120689042,2007-06-26 00:03:14,"Some data on tornadoes in Canada. Interesting given the recent F4 in Elie, Manitoba, Canada http://tinyurl.com/2rdeuk",
119516842,2007-06-25 07:02:50,"Out of control fire in Lake Tahoe, California has destroyed 165 homes http://tinyurl.com/3a78dy",
117804702,2007-06-23 23:17:47,Killer heat wave hits Southern Europe http://tinyurl.com/ysoaet,
112284692,2007-06-20 02:43:51,"Photos from Gainesville, Texas flood http://www.dallasnews.com/sharedcontent/dws/pt/slideshows/2007/06/061807flood/",
111135892,2007-06-19 11:07:46,Lake Superior is at its lowest level in 81 years http://tinyurl.com/2ks9sr,
104655682,2007-06-14 18:45:58,Northern Alabama's drought reaches historic level. http://tinyurl.com/36zscf Classified as Exceptional drought (D4) by U.S. Drought Monitor,
104653512,2007-06-14 18:43:44,"Serious flooding in China. Dams have weakened. 800,000 have fled. 76 dead. http://tinyurl.com/2mlrax",
95459572,2007-06-08 04:14:32,Strong winds with gusts as high 142 mph cause damage in Denver metropolitan area http://urltea.com/q6h,
95023132,2007-06-07 20:30:09,Cut Showers: L.A. residents told to cut back on showers as record drought continues http://urltea.com/q2n,
88577612,2007-06-02 22:46:57,Tornado strike Eastern Iowa town with winds 136 to 140 mph http://apnews.myway.com/article/20070602/D8PGJJ4O1.html,
87274182,2007-06-01 20:44:31,"Tropical Storm Barry forms in the Gulf of Mexico.  Headed for Tampa, Florida area @hurricanes",
86211452,2007-06-01 03:28:09,Moscow experiences historic heat wave http://urltea.com/o97,
86210052,2007-06-01 03:26:52,Summerlike heat for the Northwest this weekend http://tinyurl.com/24q5hc,
69328362,2007-05-18 22:44:43,South Florida drying out from severe drought. http://www.msnbc.msn.com/id/18740409/,
57519072,2007-05-09 17:14:08,Smoke from N. Florida and Georgia fires drifts into southwest Florida http://urltea.com/iu1,
57517642,2007-05-09 17:12:41,Massive fire blazing in Los Angeles' Griffith Park http://urltea.com/iu0,
57516532,2007-05-09 17:11:22,Correct URL for hurricanes Twitter -&gt; http://twitter.com/hurricanes,
57515902,2007-05-09 17:10:52,"Subtropical storm off Georgia, Florida coast becomes first tropical storm of the season Andrea - more here -&gt; http://twitter.com/hurrican",
57514212,2007-05-09 17:09:31,"President Bush visits tornado destroyed town of Greensburg, Kansas. Meets survivors http://urltea.com/itw",
56004772,2007-05-08 21:54:09,Record heat wave bakes the OC http://urltea.com/il4 and the Bay Area http://urltea.com/il5,
55299992,2007-05-08 14:21:54,Major flooding ongoing in Northwest Missouri http://urltea.com/ih4,
51832912,2007-05-06 11:17:52,"95% Greensburg destroyed http://urltea.com/i0m 1mile wide 250mph winds Town's 1,500 residents evacuated. More: http://www.wichitaeagle.com",
51717332,2007-05-06 08:30:39,"Shocking photos, video of the tornado damage in Greensburg, Kansas http://urltea.com/i06",
51548082,2007-05-06 04:02:55,80 tornado reports already today! That doesn't mean 80 seperate tornadoes but it is a significant # of reports http://urltea.com/hyt,
51367732,2007-05-05 23:47:21,Already 29 tornado reports today http://www.spc.noaa.gov/climo/reports/today.html,
51228482,2007-05-05 20:12:32,Could be very active tornado day. Several Particularly Dangerous Situation (PDS) tornado watches right now. http://urltea.com/hwe,
51224122,2007-05-05 20:05:24,"Kansas town pummeled by tornado. 7 deaths. 60 injuries. Downtown area ""wiped out"" http://urltea.com/hwc",
41058132,2007-04-26 20:06:31,China plans to artificially create rainfall ahead of the 2008 Olympic games in Beijing http://urltea.com/fw4,
41057682,2007-04-26 20:05:57,China plans to artificially increase rainfall to help unpollute the atmosphere ahead of the 2008 Olympic games in Beijing http://urltea.com/,
41056072,2007-04-26 20:04:28,11th person dies from recent tornado outbreak in the South http://urltea.com/fw0,
37228282,2007-04-23 17:57:44,Australia's Prime Minister John Howard warns drought could cause Australia to run out of food. Would need 2 import http://snipurl.com/1hpim,
37224652,2007-04-23 17:53:38,"Tomorrow the severe weather will be on the increase and will spread into Tx, Ok, Ka, Mi http://kamala.cod.edu/SPC/day2.prob.gif",
37224032,2007-04-23 17:52:51,Severe weather and possible tornadoes expected today in Colorado along eastern plains http://snipurl.com/1hph4,
31293901,2007-04-17 19:00:54,Forest fires in Germany blamed on recent heat wave http://tinyurl.com/2fpekw,
31287611,2007-04-17 18:51:34,"Any severe weather today is most likely to occur in Texas. One mesoscale discussion out for central, north texas http://tinyurl.com/2ymdoe",
31285961,2007-04-17 18:49:36,Nasty Noreaster really pummeled the East Coast http://tinyurl.com/yud2q4,
27279291,2007-04-13 20:54:30,A PDS Tornado Watch has been issued for parts of central and north Texas. http://www.spc.noaa.gov/products/watch/ww0135.html,
27168361,2007-04-13 18:34:37,Monster nor'easter expected for the Northeast. Winds could gust 40-60 miles an hour.,
27095451,2007-04-13 17:09:34,Storm Prediction Center is showing a moderate risk for severe storms in the south today and the southeast tomorrow http://snipurl.com/5lur,
26223901,2007-04-12 22:21:27,"Cold weather including freezes causes major crop damage in the South. http://snipurl.com/1g9og ""This is comparable to a hurricane""",
25417481,2007-04-12 05:21:56,"Severe weather on the way: TWC's Dr Forbes: ""intense thunderstorms and potentially tornadoes across the South."" http://snipurl.com/1g44f",
